10percentage,12percentage,CollegeTier,Degree,Specialization,collegeGPA,English,Logical,Quant,Domain,ComputerProgramming,ElectronicsAndSemicon,ComputerScience,MechanicalEngg,ElectricalEngg,TelecomEngg,CivilEngg,conscientiousness,agreeableness,extraversion,nueroticism,openess_to_experience,Salary
61.0,63.8,1,MCA,CS/IT,67.0,495,525,355,0.622642915849938,665,-1,407,-1,-1,-1,-1,-0.0154,0.5454,0.4711,-2.0092,-1.0524,320000
88.67,86.8,2,B.Tech/B.E.,ECE,74.94,570,590,620,-1.0,335,-1,-1,-1,-1,-1,-1,0.8463,0.2124,-0.1437,-1.2486,-1.0524,525000
73.0,71.3,2,M.Tech./M.E.,CS/IT,79.7,545,665,435,0.901489571371033,545,-1,-1,-1,-1,-1,-1,-1.4992,1.1248,-1.2148,0.1798,0.6603,600000
81.6,62.7,2,B.Tech/B.E.,mechanical engineering,71.2,435,615,595,0.414337426422751,345,-1,-1,366,-1,-1,-1,-1.3447,0.5008,-0.1988,-0.5253,-0.7615,640000
73.0,69.0,2,B.Tech/B.E.,CS/IT,65.5,465,480,415,0.622642915849938,435,-1,407,-1,-1,-1,-1,0.1282,-0.1206,0.3174,0.653,-0.6692,380000
80.53,80.5,2,B.Tech/B.E.,CS/IT,58.61,645,795,675,0.98374996654107,635,-1,-1,-1,-1,-1,-1,-0.4463,1.3779,0.9322,-0.995,0.8637,550000
79.6,87.58,2,B.Tech/B.E.,CS/IT,6.63,380,355,210,0.144789889482462,285,-1,284,-1,-1,-1,-1,0.8463,0.7119,0.4711,1.1601,0.4805,395000
55.5,66.0,2,B.Tech/B.E.,CS/IT,61.25,265,325,320,0.486747008438193,395,-1,376,-1,-1,-1,-1,-1.308,-2.1186,-1.2196,0.2727,-1.0524,380000
90.0,94.5,2,B.Tech/B.E.,ECE,72.0,365,395,455,0.824666400671332,395,400,-1,-1,-1,340,-1,-0.880999999999999,-0.6693,-1.2511,-0.6428,-1.0774,525000
80.0,70.0,1,B.Tech/B.E.,CS/IT,59.0,585,645,575,0.942116551485008,575,-1,-1,-1,-1,-1,-1,-1.4992,0.1888,-0.7794,0.4148,0.0284,500000
73.0,72.6,2,B.Tech/B.E.,ECE,65.0,475,555,665,0.824666400671332,405,400,-1,-1,-1,-1,-1,-0.4463,-0.9531,-0.7585,0.3995,-2.2021,550000
76.0,76.0,2,MCA,CS/IT,70.0,505,545,445,0.884122511593735,535,-1,-1,-1,-1,-1,-1,0.3941,0.5008,-0.6343,0.62043,-1.3934,580000
81.2,80.25,1,B.Tech/B.E.,ECE,70.12,605,545,705,0.910770164246022,355,433,-1,-1,-1,-1,-1,-0.7651,0.5008,0.0914,0.7967,-0.1295,620000
72.0,59.0,2,B.Tech/B.E.,CS/IT,68.0,545,525,150,0.245455659999829,335,-1,-1,-1,-1,-1,-1,-1.6538,-0.4353,-0.0537,1.5899,-1.8673,425000
64.0,76.0,2,MCA,CS/IT,81.0,430,470,475,0.23780283983757,445,-1,315,-1,-1,-1,-1,0.8463,-0.7866,1.0859,0.5262,-0.2859,435000
68.83,69.6,2,B.Tech/B.E.,ECE,69.5,485,510,560,0.338786347219528,365,292,-1,-1,-1,-1,-1,1.1336,1.2114,1.7007,-2.0092,1.247,345000
81.0,88.88,2,B.Tech/B.E.,EE,75.1,570,445,310,0.966006923498049,-1,-1,-1,-1,580,-1,-1,0.1282,-0.6201,0.01,0.7798,-0.8608,440000
73.8,66.6,2,B.Tech/B.E.,CS/IT,70.41,570,630,545,0.911395278391328,445,-1,500,-1,-1,-1,-1,0.1282,0.5454,0.3174,-0.2344,-0.2859,440000
86.5,93.1,2,B.Tech/B.E.,CS/IT,70.0,645,605,595,0.670743151433127,455,-1,-1,-1,-1,-1,-1,0.0464,-0.1232,-0.0537,1.1199,-0.7615,525000
69.0,52.0,2,B.Tech/B.E.,EE,64.0,454,475,465,0.824666400671332,-1,400,-1,-1,-1,260,-1,-1.1901,1.2808,0.672,-1.7004,0.8183,380000
67.0,58.0,2,B.Tech/B.E.,CS/IT,68.0,380,340,500,0.276047228046856,345,-1,-1,-1,-1,-1,-1,-1.308,-3.7836,-2.6028,0.3995,-1.6273,290000
87.52,86.5,2,B.Tech/B.E.,CS/IT,79.2,635,535,585,0.942116551485008,575,-1,-1,-1,-1,-1,-1,-3.0448,-1.1373,-0.0537,-0.4078,-0.7615,830000
80.0,72.0,2,B.Tech/B.E.,ECE,62.0,585,525,575,0.376059586651545,295,300,-1,-1,-1,313,-1,-1.3447,-1.3713,0.0552,-0.0552,-0.2875,345000
90.0,87.0,2,B.Tech/B.E.,CS/IT,75.3,510,535,450,0.991230625262871,385,-1,592,-1,-1,-1,-1,0.7027,-0.2871,1.0859,-0.6147,-1.244,550000
68.8,63.0,2,B.Tech/B.E.,CS/IT,65.67,305,455,365,0.563267823666597,425,-1,-1,-1,-1,-1,-1,-0.1082,-0.7473,0.2366,0.7673,0.3049,630000
65.0,54.0,1,B.Tech/B.E.,Others,65.9,405,425,405,-1.0,-1,-1,-1,-1,-1,-1,-1,0.9737,-0.2793,-1.2148,-0.8778,0.5024,635000
44.0,74.0,2,B.Tech/B.E.,ECE,64.0,475,375,405,0.824666400671332,-1,400,-1,-1,-1,286,-1,-0.51,0.0328,0.6984,-0.5644,0.6603,350000
68.0,64.0,2,B.Tech/B.E.,CS/IT,61.12,415,400,265,0.0800552813405495,404,-1,253,-1,-1,-1,-1,0.99,1.0449,1.7007,1.4136,0.8637,350000
87.0,84.7,2,B.Tech/B.E.,CS/IT,76.67,360,435,295,0.190153405601018,315,-1,-1,-1,-1,-1,-1,1.4208,0.8784,0.7785,-0.1076,0.8637,500000
68.0,60.2,2,B.Tech/B.E.,CS/IT,76.0,580,540,525,0.486747008438193,405,-1,376,-1,-1,-1,-1,1.2772,0.8784,0.1637,1.4136,1.247,475000
73.6,67.4,2,B.Tech/B.E.,ECE,72.0,535,545,325,0.493596387301038,-1,324,-1,-1,-1,446,-1,-0.159,-0.4536,0.7785,-0.3612,-1.0524,500000
72.0,68.0,2,B.Tech/B.E.,CS/IT,80.0,370,415,470,0.670743151433127,455,-1,-1,-1,-1,-1,-1,1.59199999999999,1.0858,-0.0537,-0.4078,0.0284,300000
77.0,76.0,2,B.Tech/B.E.,ECE,76.5,445,445,385,0.985461394326131,355,500,-1,-1,-1,-1,-1,-1.9629,-1.3713,-1.3599,-0.7603,-0.4455,700000
75.0,79.0,2,B.Tech/B.E.,EIE,78.5,630,520,180,0.649389714846691,-1,356,-1,-1,-1,-1,-1,-2.0262,-0.4536,-0.9122,0.653,-0.6692,390000
72.3,79.8,2,B.Tech/B.E.,EE,80.0,485,460,445,0.336185066042399,-1,324,-1,-1,366,-1,-1,-0.4463,-1.2861,-2.4491,-1.3753,-0.2859,550000
74.0,84.0,2,B.Tech/B.E.,ECE,64.0,605,565,475,0.338786347219528,495,292,-1,-1,-1,-1,-1,-1.4517,0.7119,-0.6048,-0.3612,-0.2859,265000
86.0,76.0,2,B.Tech/B.E.,CS/IT,63.0,720,455,535,0.968237495890543,605,-1,-1,-1,-1,-1,-1,0.5591,0.5454,0.1637,0.3995,0.4805,500000
82.4,74.4,2,B.Tech/B.E.,CS/IT,76.09,455,515,415,0.884122511593735,535,-1,-1,-1,-1,-1,-1,-0.4173,0.3448,0.3817,-0.43717,-0.9194,675000
78.0,69.0,2,B.Tech/B.E.,CS/IT,69.0,415,605,635,0.864685413370085,525,-1,-1,-1,-1,-1,-1,-0.1082,0.6568,0.5269,-0.2902,0.9763,500000
86.85,87.17,2,B.Tech/B.E.,ECE,64.6,544,575,525,0.538386892985096,-1,333,-1,-1,-1,313,-1,0.3555,0.9688,0.0914,-1.23027,0.1864,555000
84.3,70.2,2,B.Tech/B.E.,CS/IT,65.14,605,605,334,0.670743151433127,455,300,-1,-1,-1,-1,-1,0.3555,-0.4353,-1.5776,-0.2902,-1.2354,260000
89.0,71.0,2,B.Tech/B.E.,CS/IT,55.0,580,595,665,0.930370607202691,565,-1,-1,-1,-1,-1,-1,1.1336,0.7119,0.7785,0.1459,0.4805,500000
75.04,62.16,2,MCA,CS/IT,75.67,525,405,375,0.123016731640823,285,333,-1,-1,-1,-1,-1,0.3555,-0.7473,-0.1988,0.7673,-0.4455,360000
86.0,91.0,2,B.Tech/B.E.,ECE,77.0,455,445,445,0.694479327708463,-1,366,-1,-1,-1,393,-1,-0.2628,0.1888,-0.1988,-0.0552,-0.6035,520000
86.17,83.9,2,B.Tech/B.E.,ECE,68.0,430,400,465,0.338786347219528,315,292,-1,-1,-1,-1,-1,0.5591,0.3789,0.6248,1.0333,0.2889,305000
91.0,97.5,2,B.Tech/B.E.,CS/IT,78.0,675,595,665,0.979521744319216,625,-1,-1,-1,-1,-1,-1,0.51,0.3448,0.3817,-1.4653,-0.2875,700000
93.4,95.9,2,B.Tech/B.E.,ECE,76.4,650,650,620,0.999829171678571,655,612,-1,-1,-1,-1,-1,0.1282,0.3789,-1.527,-0.8682,-0.6692,525000
84.96,59.16,2,B.Tech/B.E.,CS/IT,68.22,465,565,535,0.704090412131314,465,-1,-1,-1,-1,-1,-1,-1.3447,0.3448,-0.6343,1.0024,-0.0506,645000
89.39,94.17,2,B.Tech/B.E.,EE,75.46,500,645,665,0.661834475840071,515,-1,-1,-1,446,-1,-1,-0.7335,0.2124,0.01,-0.3612,0.2889,410000
71.05,69.07,2,B.Tech/B.E.,EE,58.0,425,465,355,0.538386892985096,-1,333,-1,-1,-1,-1,-1,-0.4173,-0.7473,-0.4891,0.4148,-0.168999999999999,365000
81.5,77.2,2,B.Tech/B.E.,ECE,74.9,455,665,605,0.881620069530177,-1,420,-1,-1,-1,-1,-1,-0.4463,-0.9531,-1.6807,0.0192,-0.2859,500000
79.8,78.5,2,B.Tech/B.E.,ECE,61.0,510,485,475,0.207392169717661,-1,260,-1,-1,-1,388,-1,0.4155,0.5454,0.9322,-0.6147,-0.2859,500000
51.36,73.3,2,B.Tech/B.E.,CS/IT,69.2,365,385,315,0.413838255788123,385,-1,-1,-1,-1,-1,-1,-0.5719,1.1248,1.2525,-0.9953,0.8183,400000
82.0,79.0,2,B.Tech/B.E.,CS/IT,74.0,475,375,545,0.356536487724475,415,-1,346,-1,-1,-1,-1,0.8463,-0.7866,1.2396,-0.4879,1.4386,500000
88.17,81.12,2,B.Tech/B.E.,Others,64.61,630,570,810,-1.0,-1,-1,-1,-1,-1,-1,-1,1.9953,1.3779,1.0859,-1.3753,1.0554,440000
92.0,73.4,2,B.Tech/B.E.,ECE,75.8,650,605,680,0.92879364903175,-1,-1,438,-1,-1,446,-1,0.2718,0.0459,0.3174,-0.7415,-2.2021,540000
91.68,84.0,2,B.Tech/B.E.,CS/IT,72.26,560,570,570,0.744758354008939,715,-1,438,-1,-1,-1,-1,0.8463,0.8784,1.7007,-2.0092,1.247,525000
68.6,65.6,2,MCA,CS/IT,69.71,515,565,625,0.600057182338341,435,-1,-1,-1,-1,-1,-1,1.1283,0.0328,-0.1988,-1.2303,0.9763,640000
79.83,91.5,2,B.Tech/B.E.,CS/IT,71.52,615,470,455,0.486747008438193,465,-1,376,-1,-1,-1,-1,-0.0154,0.5454,0.4711,-0.1076,0.2889,505000
69.0,50.0,2,B.Tech/B.E.,EIE,66.0,394,265,445,0.376059586651545,155,300,-1,-1,-1,313,-1,0.0464,-1.9953,0.0914,0.8848,0.0284,350000
82.33,90.9,2,B.Tech/B.E.,ECE,82.2,595,510,560,0.207392169717661,395,260,-1,-1,-1,-1,-1,1.8517,0.3789,0.4711,-0.2344,0.6721,620000
87.33,93.7,2,B.Tech/B.E.,ECE,74.64,475,570,585,0.338786347219528,635,292,-1,-1,-1,-1,-1,1.5644,1.7109,2.1617,-2.136,-0.0943,440000
73.0,64.0,2,B.Tech/B.E.,ECE,63.81,595,385,535,0.124502074009537,-1,233,-1,-1,-1,-1,-1,-0.4173,0.8128,0.0914,1.5899,-0.2875,650000
87.4,90.2,1,B.Tech/B.E.,CS/IT,76.1,535,485,560,0.744758354008939,535,-1,438,-1,-1,-1,-1,-0.3027,-0.4536,-0.4511,-0.2344,0.4805,550000
81.46,79.33,2,B.Tech/B.E.,CS/IT,68.24,455,425,554,0.735795709224656,475,-1,-1,-1,-1,-1,-1,0.9737,-0.5913,-1.3599,0.8848,-0.0506,525000
80.0,73.0,2,B.Tech/B.E.,CS/IT,76.1,495,555,575,0.793580614548506,495,-1,-1,-1,-1,-1,-1,1.4374,0.9688,1.1074,-1.1128,0.5024,700000
70.0,68.83,2,B.Tech/B.E.,CS/IT,69.1,535,615,585,0.765673581234011,485,-1,-1,-1,-1,-1,-1,-0.7264,1.7488,0.3817,0.2973,0.5419,665000
83.4,77.0,2,B.Tech/B.E.,CS/IT,76.0,415,555,440,0.308400582860308,355,-1,-1,-1,-1,-1,-1,-1.0208,-1.1196,-1.9881,-0.2344,-2.7769,550000
88.0,92.1,2,B.Tech/B.E.,CS/IT,80.0,565,395,525,0.525922584252055,415,266,-1,-1,-1,-1,-1,0.51,1.3198,0.8171,0.53233,-0.7615,715000
72.0,67.0,2,B.Tech/B.E.,EE,59.8,525,505,445,0.538386892985096,355,333,-1,-1,-1,-1,-1,0.51,0.3448,1.1074,0.4148,0.1864,350000
85.8,77.4,2,B.Tech/B.E.,ECE,60.87,555,610,650,0.538386892985096,-1,333,-1,-1,-1,420,-1,0.8192,1.4368,-1.2148,-0.4078,0.1864,590000
74.28,78.16,2,B.Tech/B.E.,CS/IT,67.66,710,510,535,0.486747008438193,475,-1,376,-1,-1,-1,-1,0.99,0.3789,0.7785,-0.3612,0.2889,460000
79.89,62.83,2,B.Tech/B.E.,CS/IT,55.7,465,274,385,0.165633091512476,305,-1,-1,-1,-1,-1,-1,-3.3539,-2.4633,-1.3599,0.1798,-3.4471,460000
71.5,80.5,2,MCA,CS/IT,78.0,405,575,635,0.622642915849938,665,-1,407,-1,-1,-1,-1,1.1336,1.3779,1.547,-1.3753,0.8637,510000
64.66,63.0,2,B.Tech/B.E.,CS/IT,67.0,370,410,470,0.842248322257836,415,-1,469,-1,-1,-1,-1,0.2718,-1.1196,-1.8344,-0.7415,-1.8189,305000
73.0,54.0,2,B.Tech/B.E.,civil engineering,79.0,405,345,525,0.938588263190783,-1,-1,-1,-1,-1,-1,480,0.3555,-0.9033,0.9623,0.64983,-0.4229,1000000
84.2,78.8,2,B.Tech/B.E.,EIE,78.0,544,525,605,0.538386892985096,-1,333,-1,-1,-1,393,-1,-0.2628,-0.1232,0.2366,-1.2303,-0.7615,640000
95.6,94.4,1,B.Tech/B.E.,EIE,76.5,665,690,615,-1.0,595,-1,407,-1,-1,-1,-1,0.4155,1.0449,0.7785,-0.3612,-0.4776,825000
85.6,89.8,2,B.Tech/B.E.,CS/IT,75.8,465,455,455,0.974396112538398,615,-1,-1,-1,-1,-1,-1,-1.1901,-0.1232,-0.6343,0.0623,-0.8799,650000
88.0,92.3,2,B.Tech/B.E.,Others,90.0,455,485,500,0.493596387301038,435,324,-1,-1,-1,-1,-1,0.7027,-0.4536,-0.2974,-1.5021,-0.0943,475000
70.0,72.0,2,B.Tech/B.E.,CS/IT,55.0,435,485,565,0.670743151433127,455,-1,-1,-1,-1,-1,-1,-1.1901,-0.2793,0.2366,-0.1727,-0.2875,515000
88.5,82.8,1,B.Tech/B.E.,Others,78.1,725,605,615,-1.0,395,-1,-1,-1,-1,-1,-1,1.8517,1.0449,0.4711,-2.5163,-0.4776,575000
78.6,78.2,1,B.Tech/B.E.,ECE,75.57,450,500,620,0.229481754911755,-1,266,-1,-1,-1,-1,-1,-0.5899,0.2124,0.4711,-0.7415,0.8637,525000
81.5,85.0,1,B.Tech/B.E.,ECE,69.0,675,670,840,0.376059586651545,415,300,-1,-1,-1,393,-1,-0.0154,0.8784,1.3933,0.3995,0.6721,500000
76.0,88.0,2,B.Tech/B.E.,CS/IT,72.72,355,425,385,0.704090412131314,465,-1,-1,-1,-1,-1,-1,1.2828,0.8128,0.5269,-0.407769999999999,0.5419,600000
80.0,83.1,2,B.Tech/B.E.,CS/IT,67.87,280,530,430,0.23780283983757,545,-1,315,-1,-1,-1,-1,0.7027,0.7119,0.7785,-0.7415,-0.2859,355000
75.0,72.0,2,B.Tech/B.E.,CS/IT,80.0,475,470,415,0.911395278391328,595,-1,500,-1,-1,-1,-1,0.8463,1.0449,1.3933,-1.6289,-0.2859,500000
59.71,54.14,2,MCA,CS/IT,74.2,265,420,310,0.144789889482462,295,-1,284,-1,-1,-1,-1,-0.3027,-1.2861,0.7785,0.2727,-1.4356,345000
78.4,79.0,2,B.Tech/B.E.,CS/IT,75.0,575,485,495,0.600057182338341,435,-1,-1,-1,-1,-1,-1,-0.7264,1.1248,-1.9405,-0.1727,0.9763,550000
76.0,77.0,1,M.Tech./M.E.,CS/IT,83.0,345,525,365,0.942116551485008,575,-1,-1,-1,-1,-1,-1,0.4155,0.3789,0.1637,-0.6147,0.6721,600000
87.8,90.91,2,B.Tech/B.E.,civil engineering,71.66,370,520,415,0.536782666535172,415,-1,-1,-1,-1,-1,356,-0.159,-0.4536,-1.3733,0.0192,-0.0943,350000
75.2,75.2,2,B.Tech/B.E.,CS/IT,61.0,395,300,310,0.486747008438193,325,-1,376,-1,-1,-1,-1,-0.8772,-1.7856,-0.7585,0.7798,-1.6273,400000
91.3,85.0,2,B.Tech/B.E.,CS/IT,81.0,500,450,555,0.842248322257836,465,-1,469,-1,-1,-1,-1,0.99,1.0449,0.3174,-0.6147,1.0554,525000
76.0,79.9,2,B.Tech/B.E.,CS/IT,74.0,525,475,385,0.819416529835888,505,-1,-1,-1,-1,-1,-1,0.3555,0.9688,-0.4891,0.0623,0.9763,425000
84.0,85.2,1,B.Tech/B.E.,ECE,78.59,625,605,735,0.376059586651545,-1,300,-1,-1,-1,446,-1,-1.0208,1.0449,-1.3733,-1.8824,1.0554,550000
82.5,83.6,1,B.Tech/B.E.,CS/IT,77.0,575,625,615,0.960903087163164,595,-1,-1,-1,-1,-1,-1,0.7208,0.3731,0.0914,-1.9033,0.0916,695000
86.0,84.0,2,B.Tech/B.E.,ECE,75.0,380,390,500,0.649389714846691,-1,356,-1,-1,292,-1,-1,-0.159,0.3789,1.0859,-0.995,-1.0524,400000
84.83,93.3,2,B.Tech/B.E.,CS/IT,65.5,675,545,545,0.953899775079926,395,-1,530,-1,-1,-1,-1,1.2772,0.0459,1.547,0.0192,0.8637,590000
63.0,64.0,2,B.Tech/B.E.,CS/IT,70.9,455,475,475,0.842248322257836,635,-1,469,-1,-1,-1,-1,-1.0355,-0.2793,-0.0537,0.5323,0.3049,525000
79.8,90.7,2,B.Tech/B.E.,CS/IT,68.47,435,335,405,0.143256541032196,295,300,-1,366,-1,-1,340,0.3555,-0.1232,0.0914,0.7673,-0.7615,850000
76.8,83.0,2,B.Tech/B.E.,ECE,76.44,535,510,605,0.881620069530177,-1,420,-1,-1,-1,-1,-1,0.99,1.3779,0.7785,-0.2344,-0.6692,500000
85.5,76.33,2,B.Tech/B.E.,Others,76.7,485,460,590,0.694479327708463,-1,366,-1,-1,-1,-1,-1,1.2772,0.8784,-0.9122,-1.5021,0.0973,500000
83.3,81.0,2,B.Tech/B.E.,EIE,71.72,755,555,605,0.446198249677897,455,-1,-1,-1,-1,-1,-1,-0.159,0.3789,0.01,-0.7415,-0.8608,520000
72.5,78.3,2,B.Tech/B.E.,ECE,66.87,395,435,355,-1.0,265,-1,-1,-1,-1,-1,-1,1.7081,1.3779,0.6248,-0.4879,0.4805,420000
76.5,74.5,2,B.Tech/B.E.,EE,60.0,455,520,405,0.684565067658204,345,-1,-1,-1,452,-1,-1,0.4155,0.2124,0.4711,-0.4879,0.2889,385000
87.5,92.0,2,B.Tech/B.E.,CS/IT,76.47,430,555,500,0.916869961103619,555,-1,-1,-1,-1,-1,-1,-2.6007,-0.6201,-0.4511,1.9207,-0.4776,440000
71.2,70.0,2,B.Tech/B.E.,CS/IT,72.0,570,445,535,0.744758354008939,455,-1,438,-1,-1,-1,-1,0.2718,0.0459,1.3933,0.0192,0.8637,400000
81.0,61.0,2,B.Tech/B.E.,CS/IT,67.5,445,465,475,0.563267823666597,425,-1,-1,-1,-1,-1,-1,-0.5719,-0.5913,0.8171,0.2973,-0.1295,280000
76.67,82.6,2,B.Tech/B.E.,CS/IT,66.39,565,565,415,0.901489571371033,545,-1,-1,-1,-1,-1,-1,0.3555,1.5538,0.3817,-0.29027,0.6603,615000
77.0,67.8,2,B.Tech/B.E.,ECE,68.06,360,330,310,0.649389714846691,-1,356,-1,-1,-1,313,-1,-0.8772,-2.1186,0.1637,0.9066,-1.8189,360000
58.6,72.0,2,B.Tech/B.E.,CS/IT,57.34,615,495,380,0.486747008438193,435,-1,376,-1,-1,-1,-1,-2.457,0.7119,0.3174,0.0192,0.4805,320000
86.88,80.83,2,B.Tech/B.E.,CS/IT,67.6,485,375,635,0.356536487724475,445,-1,346,-1,-1,-1,-1,0.99,0.3789,0.01,1.2869,0.4805,675000
88.5,94.7,2,B.Tech/B.E.,EE,77.5,435,555,635,0.538386892985096,315,333,-1,-1,-1,-1,-1,0.8192,1.1248,1.688,-1.8179,-0.9194,375000
78.28,53.55,2,B.Tech/B.E.,CS/IT,57.0,545,465,425,0.413838255788123,385,-1,-1,-1,-1,-1,-1,1.4374,0.5008,1.1074,-0.4078,0.8183,655000
83.0,72.0,2,B.Tech/B.E.,ECE,76.0,525,530,405,0.338786347219528,335,292,-1,-1,-1,388,-1,-0.159,0.3789,-2.4491,-0.8682,0.2889,425000
74.6,72.8,2,B.Tech/B.E.,CS/IT,66.7,665,505,545,0.864685413370085,525,-1,-1,-1,-1,-1,-1,-0.7264,-0.7473,0.2366,-0.4078,-0.6035,510000
93.44,90.0,2,B.Tech/B.E.,CS/IT,87.6,515,475,635,0.942116551485008,575,-1,-1,-1,-1,-1,-1,-0.4173,0.9688,-0.1988,-0.2902,0.3049,1000000
89.0,96.0,2,B.Tech/B.E.,CS/IT,74.5,355,345,405,0.600057182338341,435,-1,-1,-1,-1,-1,-1,0.2009,1.6708,0.5994,0.0623,0.5024,480000
77.6,82.6,2,B.Tech/B.E.,mechanical engineering,77.0,565,525,655,0.714529363243447,-1,-1,-1,435,-1,-1,-1,0.8192,0.3838,-0.0537,-0.29027,-0.4455,660000
83.6,60.17,2,B.Tech/B.E.,ECE,71.3,640,595,800,-1.0,515,-1,561,-1,-1,-1,-1,-1.5953,-0.6201,-1.8344,-0.3612,-1.6273,515000
87.4,81.2,2,B.Tech/B.E.,mechanical engineering,75.0,465,655,575,0.714529363243447,-1,-1,-1,435,-1,-1,-1,-0.5719,0.8128,0.5269,1.2374,-0.643,550000
84.96,56.17,2,B.Tech/B.E.,CS/IT,60.78,465,470,310,0.600057182338341,435,-1,-1,-1,-1,-1,-1,0.8463,1.2114,1.2396,0.1459,0.6721,400000
95.2,74.8,2,B.Tech/B.E.,information science engineering,76.2,640,605,665,0.953899775079926,-1,-1,530,-1,-1,-1,-1,-0.5899,-0.1206,-0.2974,-0.2344,-0.4776,570000
78.0,72.0,2,B.Tech/B.E.,CS/IT,72.0,485,555,560,0.622642915849938,585,-1,407,-1,-1,-1,-1,-1.308,-3.1176,-1.0659,0.1459,-0.8608,400000
85.0,65.0,2,B.Tech/B.E.,ECE,72.12,525,455,345,0.493596387301038,-1,324,376,-1,-1,-1,-1,0.7027,0.5454,-0.2974,0.2727,1.247,400000
92.8,74.6,2,B.Tech/B.E.,CS/IT,76.0,805,595,585,0.144789889482462,404,-1,284,-1,-1,-1,-1,1.1336,0.8784,0.1637,-1.2486,0.0973,525000
79.6,52.0,2,B.Tech/B.E.,CS/IT,60.64,465,460,515,0.488347976782714,405,-1,-1,-1,-1,-1,-1,1.1283,1.2808,-0.1988,-1.1128,-0.2875,360000
78.16,64.83,2,B.Tech/B.E.,CS/IT,63.65,560,510,450,-1.0,-1,-1,-1,-1,-1,-1,-1,-0.0154,0.8784,1.2396,1.9207,0.8637,435000
76.0,79.0,2,B.Tech/B.E.,CS/IT,73.0,535,460,445,0.123016731640823,285,-1,-1,-1,-1,-1,-1,0.99,-0.1206,0.4711,0.5262,-0.6692,540000
82.9,91.5,2,M.Tech./M.E.,ECE,88.2,505,605,445,0.124502074009537,-1,233,-1,-1,-1,-1,-1,-1.6538,0.5008,-0.9245,-0.29027,-0.7615,535000
90.04,75.16,2,B.Tech/B.E.,EIE,77.0,505,495,615,0.538386892985096,475,333,-1,-1,-1,-1,-1,-0.0696,0.0328,-0.1988,0.0035,-0.9194,505000
79.0,62.5,2,MCA,CS/IT,75.83,490,410,535,0.486747008438193,445,-1,376,-1,-1,-1,-1,-0.4463,-0.2871,-0.6048,0.653,-1.4356,320000
76.0,66.0,2,B.Tech/B.E.,CS/IT,61.75,630,530,430,0.622642915849938,395,-1,407,-1,-1,-1,-1,0.2718,-0.4536,-0.2974,-0.7415,-0.8608,320000
78.6,82.6,2,B.Tech/B.E.,mechanical engineering,70.0,590,555,385,0.125690182237981,-1,-1,407,284,-1,-1,-1,-0.8772,-0.6201,0.3174,-0.2344,1.4386,380000
76.0,76.0,2,B.Tech/B.E.,CS/IT,76.5,465,435,415,0.413838255788123,385,-1,-1,-1,-1,-1,-1,-0.4173,0.5008,-0.7794,0.5323,0.3049,570000
92.5,95.2,2,B.Tech/B.E.,ECE,76.0,395,455,485,-1.0,455,-1,-1,-1,-1,-1,-1,-0.4463,-0.6201,-0.6048,0.7798,-2.7769,390000
67.0,73.0,2,B.Tech/B.E.,CS/IT,71.7,425,495,635,0.342314899911815,365,-1,-1,-1,-1,-1,-1,1.4374,0.8128,0.5269,0.2973,1.4502,505000
90.5,95.7,1,B.Tech/B.E.,mechanical engineering,82.09,510,680,780,0.971663490820888,445,-1,-1,553,-1,-1,-1,0.2718,0.0459,-0.6048,-0.2344,0.4805,650000
72.12,78.0,2,B.Tech/B.E.,ECE,75.0,420,445,740,0.0531603052826837,415,196,-1,-1,-1,-1,-1,-1.8825,0.0459,-0.1437,0.0192,-0.2859,545000
89.9,90.1,2,B.Tech/B.E.,CS/IT,74.5,525,455,515,0.488347976782714,405,-1,-1,-1,-1,-1,-1,0.9737,0.9688,-1.0334,-1.4653,-0.2875,535000
64.3,66.4,2,B.Tech/B.E.,CS/IT,76.56,580,480,405,0.622642915849938,535,-1,407,-1,-1,-1,-1,1.7081,-1.9521,-1.3733,-1.7556,-1.0524,680000
86.4,93.6,1,B.Tech/B.E.,mechanical engineering,72.3,800,570,500,0.986525019020638,-1,-1,-1,580,-1,-1,-1,-2.0262,-1.1196,-0.7585,-0.2344,-0.4776,800000
91.2,80.0,1,B.Tech/B.E.,ECE,79.42,765,645,855,0.338786347219528,555,292,-1,-1,-1,286,-1,-0.3027,0.3789,-2.4491,-0.4879,-1.4356,525000
68.6,59.2,2,B.Tech/B.E.,EE,67.9,275,350,400,0.163630926631106,335,-1,-1,-1,313,-1,-1,1.4208,1.3779,1.0859,-1.7556,0.8637,380000
90.0,89.4,2,B.Tech/B.E.,EE,77.85,300,425,705,0.875503907349337,355,266,-1,-1,516,-1,-1,0.1282,0.8784,-0.4511,0.2727,1.247,525000
85.0,72.0,2,B.Tech/B.E.,ECE,69.8,745,650,655,-1.0,445,-1,-1,-1,-1,-1,-1,1.7081,1.5444,0.9322,-2.2627,0.6721,420000
77.8,76.6,2,B.Tech/B.E.,CS/IT,84.0,500,495,680,0.991230625262871,555,-1,592,-1,-1,-1,-1,0.1282,1.0449,0.9322,-0.995,-0.0943,575000
73.0,81.0,2,B.Tech/B.E.,CS/IT,81.0,335,535,495,0.563267823666597,425,-1,-1,-1,-1,-1,-1,1.59199999999999,0.8128,-0.344,-0.1727,-0.0506,500000
